Model Name;Page;Key;Parts No.;Parts Name;Destinations;Class;Quantity;Ship Unit;PMN No.
AccurioPress C4080;11;b;V118033503;Screw;;V;;100;
AccurioPress C4080;11;c;V127030604;Screw;;V;;100;
AccurioPress C4080;11;d;V127031203;Screw;;V;;100;
AccurioPress C4080;11;e;V127040603;Screw;;V;;100;
AccurioPress C4080;11;f;V151030803;Screw;;V;;100;
AccurioPress C4080;11;g;V500010071;Locking Wire Saddle;;V;;5;
AccurioPress C4080;11;h;V500010083;Locking Wire Saddle;;D;;5;
AccurioPress C4080;11;k;V500010085;Locking Wire Saddle;;D;;5;
AccurioPress C4080;11;m;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;11;n;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;11;p;V501010018;BAND;;D;;5;
AccurioPress C4080;11;q;V570010056;Locking Edge Saddle;;D;;5;
AccurioPress C4080;11;r;V500010084;Locking Wire Saddle;;D;;5;
AccurioPress C4080;11;s;V500020092;Clamp;;V;;5;
AccurioPress C4080;11;t;V127040803;Screw;;V;;100;
AccurioPress C4080;11;u;V121030403;Screw;;V;;100;
AccurioPress C4080;12;1;A50U104000;Support  Plate  /P;;D;1;1;
AccurioPress C4080;12;2;A50U122701;Suction  Cover  /Upper;;D;1;1;
AccurioPress C4080;12;3;A50U127000;Suction  Duct  /Upper;;D;1;1;
AccurioPress C4080;12;4;A50U314300;Seal  /4;;D;4;1;
AccurioPress C4080;12;5;A50U318500;Positioning  Pin  /Front;;D;4;1;
AccurioPress C4080;12;6;A50U318601;Positioning  Pin  /Rear;;D;4;1;
AccurioPress C4080;12;7;A50U318800;Stopper  Plate  /Black;;D;8;5;
AccurioPress C4080;12;8;AC57N27000;Polygon Relay Harness /1;;D;1;1;
AccurioPress C4080;12;9;A50UR70H00;PH Protection Glass Assy;;D;4;1;
AccurioPress C4080;12;a;V116040803;Screw;;V;;100;
AccurioPress C4080;12;b;V127030604;Screw;;V;;100;
AccurioPress C4080;12;c;V116030803;Screw;;V;;100;
AccurioPress C4080;12;d;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;12;e;V570010060;Wing Edge Saddle;;D;;5;
AccurioPress C4080;13;1;A9VE110100;Castor  /A;;D;2;1;
AccurioPress C4080;13;2;A50U104300;Drive  Shaft;;D;5;1;
AccurioPress C4080;13;3;A50U104500;Positioning  Shaft  /Rear;;D;2;1;
AccurioPress C4080;13;4;A50U105000;Lock  Plate;;D;1;1;
AccurioPress C4080;13;5;A50U106300;Lock  Screw;;D;6;1;
AccurioPress C4080;13;6;A50U407300;Positioning  Shaft  /Rear;;D;2;1;
AccurioPress C4080;13;7;A50U811300;Guide Holder /Rear;;D;2;1;
AccurioPress C4080;13;8;A50U811500;Guide Holder /1;;D;2;5;
AccurioPress C4080;13;9;A50U813700;Ground  Plate;;D;2;5;
AccurioPress C4080;13;10;A50U817700;Guide  Pin  /Right rear;;D;2;1;
AccurioPress C4080;13;11;A50UR71U12;Terminal 1 Assy / HV;;C;4;1;KOM221018E1
AccurioPress C4080;13;12;A50UR71V01;Terminal 2 Assy / HV;;C;4;1;
AccurioPress C4080;13;13;A50UR71W01;Terminal 3 Assy / HV;;C;1;1;
AccurioPress C4080;13;a;V116030803;Screw;;V;;100;
AccurioPress C4080;13;b;V116040803;Screw;;V;;100;
AccurioPress C4080;13;c;V127030604;Screw;;V;;100;
AccurioPress C4080;13;d;V146040804;Screw;;V;;100;
AccurioPress C4080;14;1;A0P0M73100;Speaker;;D;1;1;
AccurioPress C4080;14;2;56UA70330;Ope. Unit Button /S;;C;1;1;
AccurioPress C4080;14;3;AC57193600;Indicating  Part  /1;;D;1;1;
AccurioPress C4080;14;4;A0G6192400;Holding Cushion /Upper;;C;2;5;
AccurioPress C4080;14;5;A0G6192500;Holding Cushion /Right;;C;2;5;
AccurioPress C4080;14;6;A0G6192700;Ground Plate /1;;D;2;1;
AccurioPress C4080;14;7;A0G6192900;Ground Plate /2;;D;2;1;
AccurioPress C4080;14;8;AC57193100;Operation  Button  /1;;D;1;1;
AccurioPress C4080;14;9;AC57193200;Operation  Button  /2;;D;1;1;
AccurioPress C4080;14;10;AC57193400;Operation  Button  /4;;D;1;1;
AccurioPress C4080;14;11;AC57193500;Operation  Button  /5;;D;1;5;
AccurioPress C4080;14;12;A0G6193700;Operation Button /7;;C;1;1;
AccurioPress C4080;14;13;AC57193800;Operation  Button  /10;;D;2;1;
AccurioPress C4080;14;14;AC57193900;Operation  Button  /8;;D;1;5;
AccurioPress C4080;14;15;A0G6194000;Operation Button /9;;C;1;1;
AccurioPress C4080;14;16;A0G6H06000;Operation Board /3 Assy;;C;1;1;
AccurioPress C4080;14;17;A9VEM75500;Ope. Unit  Touch Panel;;C;1;1;
AccurioPress C4080;14;18;A0G6N18400;Ope.Unit Control Harness /3;;D;1;1;
AccurioPress C4080;14;19;A1RFN28300;Ope.unit  Wiring  /1;;D;1;1;
AccurioPress C4080;14;20;A4EU190414;Operation Plate;;D;1;1;KOM221743E3
AccurioPress C4080;14;21;AC57194101;Operation  Knob  /1;;D;1;1;
AccurioPress C4080;14;22;A4EU194200;Fixing  Holder;;D;1;5;
AccurioPress C4080;14;23;A4EUM75800;Ope.unit   LCD;;C;1;1;KOM221743E3
AccurioPress C4080;14;23;A9VPM75800;Ope. Unit  LCD;;C;1;1;KOM221743E3
AccurioPress C4080;14;24;A4EUN28500;Ope.unit   Wiring   /4;;D;1;1;KOM221743E3
AccurioPress C4080;14;24;A9VPN28600;Ope. Unit  Harness  /4;;D;1;1;KOM221743E3
AccurioPress C4080;14;25;AC57190102;Operation  Cover  /Front;;D;1;1;
AccurioPress C4080;14;26;AC57190201;Operation  Cover  /Rear;;D;1;1;
AccurioPress C4080;14;27;AC57190301;Operation  Casing  /1;;D;1;1;
AccurioPress C4080;14;28;A799H04001;Operation Board /1 ASSY;;I;1;1;
AccurioPress C4080;14;29;A9VPR77700;Operation Unit;;I;1;1;KOM221743E3
AccurioPress C4080;14;30;AC57205001;Operation  Sheet;B,D1,D3,E,F2,G1,G2,I(Except South Africa);D;1;1;KOM210154E0
AccurioPress C4080;14;30;AC57205101;Operation Sheet;J;D;1;1;KOM210386E0
AccurioPress C4080;14;30;AC57205300;Operation  Sheet;K;D;1;1;
AccurioPress C4080;14;30;AC57205201;Operation  Sheet;H;D;1;1;
AccurioPress C4080;14;a;V114040604;Screw;;V;;100;
AccurioPress C4080;14;b;V116040603;Screw;;V;;100;
AccurioPress C4080;14;c;V118030404;screw;;V;;100;
AccurioPress C4080;14;d;V118030603;Screw;;V;;100;
AccurioPress C4080;14;e;V151030603;screw;;V;;100;
AccurioPress C4080;14;f;V151030803;Screw;;V;;100;
AccurioPress C4080;14;g;V151031003;Screw;;V;;100;
AccurioPress C4080;14;h;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;14;k;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;14;m;V570010063;Locking Edge Saddle;;D;;5;
AccurioPress C4080;14;n;V500020069;Clamp;;D;;5;
AccurioPress C4080;15;1;A03U190900;Ope. unit Mounting Stay /1;;D;1;1;
AccurioPress C4080;15;2;A03U191400;Support Plate /Upper;;D;1;1;
AccurioPress C4080;15;3;A03U191500;Support Plate /Lower;;D;1;1;
AccurioPress C4080;15;4;A03U191600;Mounting Plate /T;;D;4;1;
AccurioPress C4080;15;5;A03U191700;Rotation Spring /T;;D;4;1;
AccurioPress C4080;15;6;A03U191800;Rotation Spacer /1;;D;8;5;
AccurioPress C4080;15;7;A03U191900;Rotation Spacer /2;;D;4;5;
AccurioPress C4080;15;8;A03U192000;Fixing Part /T;;D;2;5;
AccurioPress C4080;15;9;A03U192100;Fixing Shaft /U;;D;2;1;
AccurioPress C4080;15;10;A03U192200;Rotation Shaft /T;;D;2;1;
AccurioPress C4080;15;11;A03U193400;Operation Cover /E;;C;1;1;
AccurioPress C4080;15;12;A03U193600;Swing Cover /Lower;;C;1;1;
AccurioPress C4080;15;13;A03U193700;Swing Cover /Upper;;C;1;1;
AccurioPress C4080;15;14;AC57N29001;Ope. Unit Control Harness /1;;D;1;1;KOM221743E3
AccurioPress C4080;15;15;AC57N29100;Ope. Unit Control Harness /2;;D;1;1;
AccurioPress C4080;15;16;A9VE193300;Operation Cover /C;;D;1;1;
AccurioPress C4080;15;17;A9VE193500;Operation Cover /D;;D;1;1;
AccurioPress C4080;15;18;A9VE193800;Operation Cover /I;;D;1;1;
AccurioPress C4080;15;19;A9VE194000;Operation Cover /F;;D;1;1;
AccurioPress C4080;15;20;A9VE194100;Operation Cover /G;;D;1;1;
AccurioPress C4080;15;a;V114040604;Screw;;V;;100;
AccurioPress C4080;15;b;V121030603;Screw;;V;;100;
AccurioPress C4080;15;c;V121040603;Screw;;V;;100;
AccurioPress C4080;15;d;V127040803;Screw;;V;;100;
AccurioPress C4080;15;e;V158030803;Screw;;V;;100;
AccurioPress C4080;15;f;V188051604;screw;;V;;100;
AccurioPress C4080;15;g;V196080003;screw;;V;;100;
AccurioPress C4080;15;h;V207050003;washer;;V;;100;
AccurioPress C4080;16;1;65AA75010E;DRUM SUPPORT BEARING;;D;2;1;
AccurioPress C4080;16;2;A03U190500;Ope. unit Mounting Arm /Lower;;D;1;1;
AccurioPress C4080;16;3;A03U190600;Ope. unit Mounting Arm /Upper;;D;1;1;
AccurioPress C4080;16;4;A03U190700;Support Plate /1;;D;1;1;
AccurioPress C4080;16;5;A03U190802;Support Plate /2;;D;2;1;
AccurioPress C4080;16;6;A03U191100;Support Plate /3;;D;1;1;
AccurioPress C4080;16;7;A03U191201;Support Spring;;C;1;1;
AccurioPress C4080;16;8;A03U191301;Ope. unit Support Pipe;;D;1;1;KOM220051E0
AccurioPress C4080;16;9;A03U192300;Stopper Screw /A;;C;1;1;
AccurioPress C4080;16;10;A03U195302;REGULATING PLATE;;D;2;5;
AccurioPress C4080;16;11;A03U195400;Regulating Part;;D;2;5;
AccurioPress C4080;16;12;A03U195500;Rotation Stopper;;D;1;5;
AccurioPress C4080;16;13;A03UF19100;Main Body Attachment Caulking;;D;1;1;
AccurioPress C4080;16;14;A1DU190101;Installing  Plate;;D;1;1;
AccurioPress C4080;16;15;A1DUH11000;Relay Board/U ASSY;;C;1;1;
AccurioPress C4080;16;16;A9VE193100;Operation Cover /Upper;;D;1;1;
AccurioPress C4080;16;17;A9VE193200;Operation Cover /Lower;;D;1;1;
AccurioPress C4080;16;18;A9VE193900;Operation Cover /J;;D;1;1;
AccurioPress C4080;16;a;V114040604;Screw;;V;;100;
AccurioPress C4080;16;b;V116040803;Screw;;V;;100;
AccurioPress C4080;16;c;V121040603;Screw;;V;;100;
AccurioPress C4080;16;d;V127030603;Screw;;V;;100;
AccurioPress C4080;16;e;V127040603;Screw;;V;;100;
AccurioPress C4080;16;f;V158030803;Screw;;V;;100;
AccurioPress C4080;16;g;V121040603;Screw;;V;;100;KOM220794E0
AccurioPress C4080;16;h;V223300017;C-ring;;V;;10;
AccurioPress C4080;16;k;V500020100;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;16;m;V500010083;Locking Wire Saddle;;D;;5;
AccurioPress C4080;17;1;A00J265300;Regulating Plate;;C;1;5;
AccurioPress C4080;17;2;A161268200;Holding  Plate;;D;1;5;
AccurioPress C4080;17;3;A161268300;Holding  Plate;;D;1;5;
AccurioPress C4080;17;4;A161278600;Cover;;D;1;1;
AccurioPress C4080;17;5;A161278900;Plate spring;;D;2;5;
AccurioPress C4080;17;6;AA2JN14500;CCD   Cable;;D;1;1;
AccurioPress C4080;17;7;AA2JR73200;Slit Glass ASSY;;C;1;1;
AccurioPress C4080;17;8;AA2JR73300;Original Glass ASSY;;C;1;1;
AccurioPress C4080;17;9;AA7NR72500;CCD Assy;;I;1;1;KOM210622E0
AccurioPress C4080;17;9;AA7NR72522;CCD Assy;;I;1;1;KOM241787E0
AccurioPress C4080;17;a;V116030804;Screw;;V;;100;
AccurioPress C4080;17;b;V121030604;Screw;;V;;100;
AccurioPress C4080;17;c;V127030604;Screw;;V;;100;
AccurioPress C4080;18;1;4036307501;Tape;;D;1;1;
AccurioPress C4080;18;2;AA7NH01A01;Scana Drive Board Assy;;C;1;1;KOM221041E0
AccurioPress C4080;18;3;A161261902;Frame;;D;1;1;
AccurioPress C4080;18;4;A161262002;Frame;;D;1;1;
AccurioPress C4080;18;5;A161280211;Lever;;D;1;5;
AccurioPress C4080;18;6;A161280300;Compressing  Coil spring;;C;1;5;
AccurioPress C4080;18;7;A161281600;Guide;;D;1;1;
AccurioPress C4080;18;8;A5C1280101;Mounting  Plate;;D;1;5;
AccurioPress C4080;18;9;A5C1M50100;Photointerrupter;;B;1;1;
AccurioPress C4080;18;10;A85CN27800;Scanner   Wiring   /1;;D;1;1;
AccurioPress C4080;18;a;V125030803;Screw;;V;;100;
AccurioPress C4080;18;b;V127030604;Screw;;V;;100;
AccurioPress C4080;18;c;V144030603;Screw;;V;;100;
AccurioPress C4080;18;d;V144030803;SCREW;;V;;100;
AccurioPress C4080;18;e;V500010081;Locking Wire Saddle;;D;;5;
AccurioPress C4080;18;f;V500010082;Locking Wire Saddle;;D;;5;
AccurioPress C4080;18;g;V500010083;Locking Wire Saddle;;D;;5;
AccurioPress C4080;18;h;V500020069;Clamp;;D;;5;
AccurioPress C4080;18;k;V500020099;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;18;m;V570010038;bushing;;D;;1;
AccurioPress C4080;18;n;V570010056;Locking Edge Saddle;;D;;5;
AccurioPress C4080;18;p;V570010057;Wing Edge Saddle;;D;;5;
AccurioPress C4080;18;q;V570010060;Wing Edge Saddle;;D;;5;
AccurioPress C4080;18;r;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;19;1;4581162501;SEAL;;C;9;1;
AccurioPress C4080;19;2;A0ED273600;Pulley;;C;2;5;
AccurioPress C4080;19;3;A0ED276301;Pulling Spring;;D;1;5;
AccurioPress C4080;19;4;A161262200;Cover;;D;1;5;
AccurioPress C4080;19;5;A161263000;Seal;;D;1;5;
AccurioPress C4080;19;6;A161275300;Pulley;;D;2;5;
AccurioPress C4080;19;7;A161275400;Shaft;;D;1;1;
AccurioPress C4080;19;8;A161275500;Pulley 103T;;D;1;5;
AccurioPress C4080;19;9;A161275600;Timing belt 335L;;D;1;1;
AccurioPress C4080;19;10;A161276000;Mounting  Plate;;D;1;1;
AccurioPress C4080;19;11;A161276500;Bearing;;D;2;5;
AccurioPress C4080;19;12;A161281100;Guide;;D;1;5;
AccurioPress C4080;19;13;A161281300;Seal;;D;1;5;
AccurioPress C4080;19;14;A161M50A00;APS  Photoreflector;;C;1;1;
AccurioPress C4080;19;15;A161N14201;Scanner Wiring  /2;;D;1;1;
AccurioPress C4080;19;16;A1UDM50200;Lead  Switch;;C;1;1;
AccurioPress C4080;19;17;A5C1263300;Seal;;C;1;5;
AccurioPress C4080;19;18;A5C1263400;Seal;;C;1;5;
AccurioPress C4080;19;19;A5C1M50100;Photointerrupter;;B;1;1;
AccurioPress C4080;19;20;A5C1N14300;Scanner Wiring;;D;1;1;
AccurioPress C4080;19;21;A795275700;Pulling  Spring;;D;1;5;
AccurioPress C4080;19;22;AC57M10A00;Stepping Motor;;C;1;1;
AccurioPress C4080;19;a;V115030603;Screw;;V;;100;
AccurioPress C4080;19;b;V116030603;Screw;;V;;100;
AccurioPress C4080;19;c;V125030803;Screw;;V;;100;
AccurioPress C4080;19;d;V218040086;C-Clip;;V;;100;
AccurioPress C4080;19;e;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;20;1;A0ED271200;Mirror;;D;1;1;
AccurioPress C4080;20;2;A0ED271300;Plate spring;;D;2;5;
AccurioPress C4080;20;3;A0ED273600;Pulley;;C;4;5;
AccurioPress C4080;20;4;A0ED274200;Vibrationproof  Plate;;D;1;1;
AccurioPress C4080;20;5;A0ED274300;Mirror;;D;2;1;
AccurioPress C4080;20;6;A0ED274400;Plate spring;;D;3;5;
AccurioPress C4080;20;7;A161270102;Frame;;D;1;1;
AccurioPress C4080;20;8;A161270600;Guide;;D;1;5;
AccurioPress C4080;20;9;A161271000;Bushing;;D;6;5;
AccurioPress C4080;20;10;A161271100;Bushing;;D;2;5;
AccurioPress C4080;20;11;A161273113;Frame;;D;1;1;
AccurioPress C4080;20;12;A161273401;Mounting  Plate;;D;2;1;
AccurioPress C4080;20;13;A161273500;Guide  Part;;D;1;5;
AccurioPress C4080;20;14;A161273701;Mounting  Plate;;D;1;1;
AccurioPress C4080;20;15;A161273800;Mounting  Plate;;D;1;1;
AccurioPress C4080;20;16;A161274500;Plate spring  /1;;D;1;5;
AccurioPress C4080;20;17;A161274600;Adjusting  Screw;;C;1;5;
AccurioPress C4080;20;18;A161N14000;Scanner  Wiring  /4;;D;1;1;
AccurioPress C4080;20;19;A795273900;Vibrationproof  Plate;;D;2;1;
AccurioPress C4080;20;20;AA7NM31200;Lamp;;I;1;1;
AccurioPress C4080;20;a;V125030803;Screw;;V;;100;
AccurioPress C4080;20;b;V127030604;Screw;;V;;100;
AccurioPress C4080;20;c;V137030603;screw;;V;;100;
AccurioPress C4080;20;d;V137030803;screw;;V;;100;
AccurioPress C4080;20;e;V218040086;C-Clip;;V;;100;
AccurioPress C4080;21;1;A50U121501;Cooling Guide /Front;;D;3;1;KOM251131E0
AccurioPress C4080;21;2;A50U318101;Pressing  Stay  /Color;;D;3;1;
AccurioPress C4080;21;3;A50U318201;Pressing  Stay  /Black;;D;1;1;
AccurioPress C4080;21;4;A50U318300;Pressing  Spring  /R;;D;8;5;
AccurioPress C4080;21;5;A50U318700;Auxiliary  Pad;;D;6;5;
AccurioPress C4080;21;6;A50U318900;Pressing  Guide;;D;8;5;
AccurioPress C4080;21;7;A50U319301;Connecting  Plate  /1;;D;2;1;
AccurioPress C4080;21;8;AC57N26500;LD Harness /1;;D;1;1;
AccurioPress C4080;21;9;AC57R70400;PH Unit;;I;4;1;KOM240251E0
AccurioPress C4080;21;9;AC57R70400;PH Unit;;I;4;1;KOM251158E0
AccurioPress C4080;21;a;V127030604;Screw;;V;;100;
AccurioPress C4080;22;1;AC57R70122;Charging Pole Unit;B;A;4;1;
AccurioPress C4080;22;1;AC57R70122;Charging Pole Unit;C;A;4;1;KOM241213E0
AccurioPress C4080;22;1;AC57R70122;Charging Pole Unit;D1,D3,E,F2,G1,G2,H,I,J,K;A;4;1;KOM240628E0
AccurioPress C4080;23;1;A50U333500;Cleaning  Gear  /1 28T;;C;1;5;
AccurioPress C4080;23;2;A50U333600;Cleaning  Gear  /2 30T;;C;1;5;
AccurioPress C4080;23;3;ACE6335600;Scatteringprevention Seal;;C;2;5;KOM220929E2
AccurioPress C4080;23;4;ACE6339100;Cover;;D;2;5;KOM220929E2
AccurioPress C4080;23;5;A50U338800;Compressing Coil spring;;C;2;5;KOM220929E2
AccurioPress C4080;23;6;ACE6333500;Collection  Gear 40T;;C;3;1;KOM250541E0
AccurioPress C4080;23;7;ACE6333601;Cleaning  Gear  /2 30T;;C;3;1;KOM250541E0
AccurioPress C4080;23;8;ACE6333700;Cleaning  Idler 16/29T;;C;3;1;KOM250541E0
AccurioPress C4080;23;a;V217030003;E-ring;;V;;100;
AccurioPress C4080;23;b;V218030086;C-Clip;;V;;100;
AccurioPress C4080;24;1;A0TKH00200;PWB Assembly(PWB-TCR ASSY);;I;1;1;
AccurioPress C4080;24;2;A50U372902;Collection Cover;;D;1;5;KOM211569E0
AccurioPress C4080;24;3;A50U373100;Compressing  Coil spring /1;;D;1;5;
AccurioPress C4080;24;4;AAK7374101;Scatteringprevention Sheet /Front;;D;1;1;KOM231396E0
AccurioPress C4080;24;5;A50U374501;Seal  /J;;D;2;5;
AccurioPress C4080;24;6;AAK7376001;Scatteringprevention Sheet /Rear;;D;1;1;KOM231396E0
AccurioPress C4080;24;7;A50U376801;Seal  /T;;D;1;5;KOM211569E0
AccurioPress C4080;24;8;A50U377201;Auxiliary  Seal  /Front;;D;1;5;
AccurioPress C4080;24;9;A50U377301;Auxiliary  Seal  /Rear;;D;1;5;
AccurioPress C4080;24;10;AC57R70233;Developing Unit;B;A;1;1;KOM231756E0
AccurioPress C4080;24;10;AC57R70233;Developing Unit;C;A;1;1;KOM231756E0
AccurioPress C4080;24;10;AC57R70233;Developing Unit;D1,D3,E,F2,G1,G2,H,I,J,K;A;1;1;KOM231836E0
AccurioPress C4080;25;1;A0TKH00200;PWB Assembly(PWB-TCR ASSY);;I;1;1;
AccurioPress C4080;25;2;A50U372902;Collection Cover;;D;1;5;KOM211569E0
AccurioPress C4080;25;3;A50U373100;Compressing  Coil spring /1;;D;1;5;
AccurioPress C4080;25;4;AAK7374101;Scatteringprevention Sheet /Front;;D;1;1;KOM231396E0
AccurioPress C4080;25;5;A50U374501;Seal  /J;;D;2;5;
AccurioPress C4080;25;6;AAK7376001;Scatteringprevention Sheet /Rear;;D;1;1;KOM231396E0
AccurioPress C4080;25;7;A50U376801;Seal  /T;;D;1;5;KOM211569E0
AccurioPress C4080;25;8;A50U377201;Auxiliary  Seal  /Front;;D;1;5;
AccurioPress C4080;25;9;A50U377301;Auxiliary  Seal  /Rear;;D;1;5;
AccurioPress C4080;25;10;AC57R70233;Developing Unit;B;A;1;1;KOM231756E0
AccurioPress C4080;25;10;AC57R70233;Developing Unit;C;A;1;1;KOM231756E0
AccurioPress C4080;25;10;AC57R70233;Developing Unit;D1,D3,E,F2,G1,G2,H,I,J,K;A;1;1;KOM231836E0
AccurioPress C4080;26;1;A0TKH00200;PWB Assembly(PWB-TCR ASSY);;I;1;1;
AccurioPress C4080;26;2;A50U372902;Collection Cover;;D;1;5;KOM211569E0
AccurioPress C4080;26;3;A50U373100;Compressing  Coil spring /1;;D;1;5;
AccurioPress C4080;26;4;AAK7374101;Scatteringprevention Sheet /Front;;D;1;1;KOM231396E0
AccurioPress C4080;26;5;A50U374501;Seal  /J;;D;2;5;
AccurioPress C4080;26;6;AAK7376001;Scatteringprevention Sheet /Rear;;D;1;1;KOM231396E0
AccurioPress C4080;26;7;A50U376801;Seal  /T;;D;1;5;KOM211569E0
AccurioPress C4080;26;8;A50U377201;Auxiliary  Seal  /Front;;D;1;5;
AccurioPress C4080;26;9;A50U377301;Auxiliary  Seal  /Rear;;D;1;5;
AccurioPress C4080;26;10;AC57R70233;Developing Unit;B;A;1;1;KOM231756E0
AccurioPress C4080;26;10;AC57R70233;Developing Unit;C;A;1;1;KOM231756E0
AccurioPress C4080;26;10;AC57R70233;Developing Unit;D1,D3,E,F2,G1,G2,H,I,J,K;A;1;1;KOM231836E0
AccurioPress C4080;27;1;A0TKH00200;PWB Assembly(PWB-TCR ASSY);;I;1;1;
AccurioPress C4080;27;2;A50U372902;Collection Cover;;D;1;5;KOM211569E0
AccurioPress C4080;27;3;A50U373100;Compressing  Coil spring /1;;D;1;5;
AccurioPress C4080;27;4;AAK7374101;Scatteringprevention Sheet /Front;;D;1;1;KOM231396E0
AccurioPress C4080;27;5;A50U374501;Seal  /J;;D;2;5;
AccurioPress C4080;27;6;AAK7376001;Scatteringprevention Sheet /Rear;;D;1;1;KOM231396E0
AccurioPress C4080;27;7;A50U376801;Seal  /T;;D;1;5;KOM211569E0
AccurioPress C4080;27;8;A50U377201;Auxiliary  Seal  /Front;;D;1;5;
AccurioPress C4080;27;9;A50U377301;Auxiliary  Seal  /Rear;;D;1;5;
AccurioPress C4080;27;10;AC57R70233;Developing Unit;B;A;1;1;KOM231756E0
AccurioPress C4080;27;10;AC57R70233;Developing Unit;C;A;1;1;KOM231756E0
AccurioPress C4080;27;10;AC57R70233;Developing Unit;D1,D3,E,F2,G1,G2,H,I,J,K;A;1;1;KOM231836E0
AccurioPress C4080;28;1;4470402401;Stopper;;D;2;5;
AccurioPress C4080;28;2;12QR86011;Interlock Switch;;B;1;1;
AccurioPress C4080;28;3;40AA85011;Door Switch;;B;1;1;KOM211581E1
AccurioPress C4080;28;3;AC57M60000;Door  Switch;;B;1;1;KOM211581E1
AccurioPress C4080;28;4;56AA12140;Switch Connecting Actuator;;C;1;1;
AccurioPress C4080;28;5;56AA12160;Contact Pressing Spring /1;;C;1;1;
AccurioPress C4080;28;6;65AA91101E;INTER LOCK WIRING;;D;1;1;KOM210877E1
AccurioPress C4080;28;7;A50U166800;Guide  Part;;D;1;1;
AccurioPress C4080;28;8;A50U171500;Pressing  Actuator;;C;1;1;
AccurioPress C4080;28;9;A50U179000;Plate;;D;1;1;
AccurioPress C4080;28;10;A50U318700;Auxiliary  Pad;;D;2;5;
AccurioPress C4080;28;11;A50U400600;Toner supply  Seal  /Upper;;D;1;5;
AccurioPress C4080;28;12;A50U400900;Toner supply  Frame  /Upper;;D;1;1;
AccurioPress C4080;28;13;A50U401401;Seal  /Rear;;D;1;1;
AccurioPress C4080;28;14;A50U408101;Receiving  Lower tray;;D;1;1;
AccurioPress C4080;28;15;A50U442100;Switch Plate;;D;1;1;
AccurioPress C4080;28;16;A50UF41500;Toner Supply Support Shaft Caulking ASSY;;D;1;1;
AccurioPress C4080;28;17;A50UM51000;Photointerrupter;;C;2;1;
AccurioPress C4080;28;18;A50UN12101;Toner  Wiring  /1;;D;1;1;
AccurioPress C4080;28;19;A50UR71600;Toner Bottle Guide Assy;;D;1;1;KOM250801E0
AccurioPress C4080;28;a;V111020803;screw;;V;;100;
AccurioPress C4080;28;b;V127030516;Screw;;V;;100;
AccurioPress C4080;28;c;V127030604;Screw;;V;;100;
AccurioPress C4080;28;d;V127040603;Screw;;V;;100;
AccurioPress C4080;28;e;V217020003;E Ring;;V;;100;
AccurioPress C4080;28;f;V500010081;Locking Wire Saddle;;D;;5;
AccurioPress C4080;28;g;V500020098;Mini Locking wire saddle;;D;;5;
AccurioPress C4080;28;h;V570010056;Locking Edge Saddle;;D;;5;
AccurioPress C4080;29;1;07BA12352;Magnet Catch;;C;1;1;
AccurioPress C4080;29;2;26NA32870;CARTRIDGE PRESSING SPRING 2;;C;4;1;
AccurioPress C4080;29;3;26TA32970;CARTRIDGE REGULATING SPRING;;C;4;1;KOM220253E0
AccurioPress C4080;29;4;26TA32990;COVER PART;;C;4;1;
AccurioPress C4080;29;5;A1RF441500;Pressing  Part  /Front;;D;4;1;
AccurioPress C4080;29;6;A50U408501;Pressing  Handle;;D;4;1;
AccurioPress C4080;29;7;A50U408600;Toner supply Open/close Spring /A;;D;4;5;
AccurioPress C4080;29;8;A50U408700;Support  Shaft;;D;4;5;
AccurioPress C4080;29;9;A50U408900;Support  Part;;D;4;5;
AccurioPress C4080;29;10;A50U410200;Lock  Spring;;D;4;5;
AccurioPress C4080;29;11;A50U440301;Pressing  Pedestal  /Front;;D;4;1;
AccurioPress C4080;29;12;A50U440601;Pressing  Part  /Rear;;D;4;1;
AccurioPress C4080;29;13;A50U944500;Toner supply  Label  /Y;;D;1;1;
AccurioPress C4080;29;14;A50U944600;Toner supply  Label  /M;;D;1;1;
AccurioPress C4080;29;15;A50U944700;Toner supply  Label  /C;;D;1;1;
AccurioPress C4080;29;16;A50U944801;Toner supply Label /K;;D;1;1;KOM251385E1
AccurioPress C4080;29;17;A85C409600;Regulating  Plate;;D;4;1;
AccurioPress C4080;29;18;A50U400201;Guide  Part;B,D1,D3,E,F2,G1,G2,H,I(Except South Africa),K,J;D;1;1;KOM210386E0
AccurioPress C4080;29;18;A9VE400200;Guide  Part;C,I;D;1;1;
AccurioPress C4080;29;a;V149030803;Screw;;V;;100;
AccurioPress C4080;29;b;V153041003;screw;;V;;100;
AccurioPress C4080;29;c;V158030803;Screw;;V;;100;
AccurioPress C4080;29;d;V217030003;E-ring;;V;;100;
AccurioPress C4080;30;1;AC57R72600;Toner Supply Unit ASSY;B,G2;S;1;1;
