model;section_name;page_number;ref_number;part_code;name;destination;class;quantity;ship_unit;pmn_no
C5070;Process Section;59;5;A9VP347900;Torsion  Coil spring;;D;4;5;
C5070;Process Section;59;6;A9VP348200;Pulling  Coil spring;;D;4;5;
C5070;Process Section;59;7;AEEH340302;Charging  Rail  /2;;D;4;1;
C5070;Process Section;59;8;AEEH340401;Charging  Rail  /1;;D;4;1;
C5070;Process Section;59;9;AEEH340500;Fixing  Stay;;D;4;1;
C5070;Process Section;59;10;AEEH342100;Cover  Seal  /A;;D;4;5;
C5070;Process Section;59;11;AEEH342400;Charging  Duct  /3;;D;4;1;
C5070;Process Section;59;12;AEEH342500;Charging  Seal  /1;;D;4;1;
C5070;Process Section;59;13;AEEH345002;Detecting  Lever;;D;4;1;
C5070;Process Section;59;14;AEEH345100;Detecting  Actuator  /Front;;D;4;1;
C5070;Process Section;59;15;AEEH345200;Support  Shaft;;D;4;1;
C5070;Process Section;59;16;AEEH345300;Mounting  Plate;;D;4;5;
C5070;Process Section;59;17;AEEH345401;Mounting  Plate;;D;4;5;
C5070;Process Section;59;18;AEEH345700;Mounting  Part;;D;4;5;
C5070;Process Section;59;19;AEEH345800;Charging  Seal;;D;4;1;
C5070;Process Section;59;20;AEEH345500;Mounting  Plate;;D;4;1;
C5070;Process Section;59;21;A50U462700;Charging  Duct;;D;4;1;
C5070;Process Section;59;22;A50U462801;Charging  Seal;;D;4;1;
C5070;Process Section;59;23;A50UM30101;LED array;;D;4;1;
C5070;Process Section;59;24;A50U341900;Developing  Rail  /Front;;D;4;1;
C5070;Process Section;59;25;A50U342000;Developing  Rail  /Rear;;D;4;5;
C5070;Process Section;59;26;A50U463000;Charging  Seal  /2;;D;4;1;
C5070;Process Section;59;27;AEEH345900;Protection  Seal;;D;4;5;
C5070;Process Section;59;28;AEEH946500;ID Label;;D;4;5;
C5070;Process Section;59;29;AC57974400;Replacement  Label;;D;1;1;
C5070;Process Section;59;30;AEEH346000;Protection  Seal;;D;4;5;
C5070;Process Section;60;1;AEEH341200;Fixing  Stay  /3;;D;1;1;
C5070;Process Section;60;2;AC57343103;Cleaning Catch;;C;1;1;
C5070;Process Section;60;3;A50U337200;Positioning  Rail  /2;;D;4;1;
C5070;Process Section;60;4;A50U337300;Ground  Plate spring  /Rear;;D;4;5;
C5070;Process Section;60;5;A50U340501;Transfer  Hinge;;D;2;1;
C5070;Process Section;60;6;A50U949700;Replacement  Label  /1;;D;4;5;
C5070;Process Section;60;7;A50U341301;Positioning  Block  /1;;D;2;1;
C5070;Process Section;60;8;A50U344200;Positioning  Shaft;;D;2;1;
C5070;Process Section;60;9;A50U343000;Operation  Cover;;D;1;1;
C5070;Process Section;60;10;A50U343800;Transfer  Plate;;D;2;1;
C5070;Process Section;60;11;A50U343301;Receiving  Spring;;D;2;5;
C5070;Process Section;60;12;A50U342300;Reinforce  Plate;;D;4;5;
C5070;Process Section;60;13;AEEH340700;Mounting  Rail;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;1;A161626800;Pulling  Coil spring;;C;1;5;
C5070;Paper Feed Section (Tray 1);61;2;A50U633002;Holding  Handle;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;3;A50U633200;Release  Lever;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;4;A50U633301;Lock  Lever;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;5;A50U633400;Stable  Spring;;D;2;1;
C5070;Paper Feed Section (Tray 1);61;6;A50U633702;Receiving  Guide  /1;;D;1;5;
C5070;Paper Feed Section (Tray 1);61;7;A50U633800;Release  Shaft  /1;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;8;A50U633900;Fixing  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;9;A50U634300;Receiving  Guide  /2;;D;1;5;
C5070;Paper Feed Section (Tray 1);61;10;A50U637002;Fixing  Plate  /1;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;11;A50U945702;Operation  Label  /1;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;12;A9VE160700;Cover  Tray  /1;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;13;A9VE628400;Mounting  Plate  /1;;D;2;1;
C5070;Paper Feed Section (Tray 1);61;14;A9VE628500;Hold  Part  /1;;D;1;5;
C5070;Paper Feed Section (Tray 1);61;15;A9VE630701;Regulating  Plate  /Right;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;16;A9VE633100;Handle  /B;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;17;A9VE634400;Paper feed  Handle;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;18;A9VE945400;Indicating Label /1;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;19;A9VEF63108;500 Paper Cassette ASSY;;S;1;1;
C5070;Paper Feed Section (Tray 1);61;20;A50U623600;Lock  Claw;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;21;A50U623701;Lock  Claw;;D;1;5;
C5070;Paper Feed Section (Tray 1);61;22;A50U628100;Shoulder Screw;;D;2;5;
C5070;Paper Feed Section (Tray 1);61;23;A50U628300;Cover;;D;1;1;
C5070;Paper Feed Section (Tray 1);61;24;AEEHR71600;Paper Feed Assy;;S;1;1;
C5070;Paper Feed Section (Tray 1);62;1;4470402401;Stopper;;D;1;5;
C5070;Paper Feed Section (Tray 1);62;2;65AA49500;Paper Exit Spacer /1;;C;2;1;
C5070;Paper Feed Section (Tray 1);62;3;55VA40930;DOUBLE FEED PREVENTIVE PLATE;;C;1;1;
C5070;Paper Feed Section (Tray 1);62;4;65AA47310E;PAPER DETECTING SHAFT;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;5;65AA47320;Paper Detecting Actuator;;C;1;1;
C5070;Paper Feed Section (Tray 1);62;6;65AA47820;REGULATING PART;;C;2;1;
C5070;Paper Feed Section (Tray 1);62;7;65AA47860;AUXILIARY SHEET;;C;4;1;
C5070;Paper Feed Section (Tray 1);62;8;A03X656203;Lock Screw;;C;2;1;
C5070;Paper Feed Section (Tray 1);62;9;A50U621001;Reinforce  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;10;A50U622600;Regulating  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;11;A50U622802;Reinforce  Plate  /Front;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;12;A50U625000;Mounting  Plate  /2;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;13;A50U625701;Regulating  Plate  /Front;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;14;A50U626502;Support  Plate  /1;;D;2;1;
C5070;Paper Feed Section (Tray 1);62;15;A50U626601;Support  Plate  /2;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;16;A50U626702;Support  Plate  /3;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;17;A50U627601;Sheet;;D;1;5;
C5070;Paper Feed Section (Tray 1);62;18;A50U627701;Sheet;;D;1;5;
C5070;Paper Feed Section (Tray 1);62;19;A50U628200;Shoulder Screw;;D;2;5;
C5070;Paper Feed Section (Tray 1);62;20;A50U629300;Guide  Base frame;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;21;A50U630203;Lifting  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;22;A50U641500;Slide  Sheet;;D;6;5;
C5070;Paper Feed Section (Tray 1);62;23;A50U946000;Paper feed  Label;;D;1;1;
C5070;Paper Feed Section (Tray 1);62;24;A85CM55600;Photo   Sensor;;I;1;1;
C5070;Paper Feed Section (Tray 1);63;1;26NA47070;PAPER REGULATING CLAW;;C;2;1;
C5070;Paper Feed Section (Tray 1);63;2;40AA32320;Toner Supply Spacer;;C;1;10;
C5070;Paper Feed Section (Tray 1);63;3;55VA40600;Driving Up /Down Pulley;;B;2;1;
C5070;Paper Feed Section (Tray 1);63;4;65AA47131E;Paper Detecting Actuator;;C;1;1;
C5070;Paper Feed Section (Tray 1);63;5;65AA47600E;Detecting Gear 45T;;C;1;1;
C5070;Paper Feed Section (Tray 1);63;6;65AA47700D;Up/down Pin;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;7;65AA47740E;Shaft Mounting Plate;;D;2;5;
C5070;Paper Feed Section (Tray 1);63;8;A93E365001;Label  /A;;D;2;5;
C5070;Paper Feed Section (Tray 1);63;9;A03U812800;Slide Shaft Holder;;B;2;5;
C5070;Paper Feed Section (Tray 1);63;10;A1UDM50100;Volume;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;11;A50U620602;Guide Rack /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;12;A50U620801;Regulating  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;13;A50U620902;Guide  Rack  /Front;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;14;A50U621301;Stopper  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;15;A50U621400;Mounting  Plate;;D;1;5;
C5070;Paper Feed Section (Tray 1);63;16;A50U621800;Lifting Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;17;A50U621900;Mounting Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;18;A50U622001;Stopper  Plate;;D;1;5;
C5070;Paper Feed Section (Tray 1);63;19;A50U622101;Positioning  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;20;A50U622300;Brake  Knob;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;21;A50U622400;Support  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;22;A50U623201;Lock  Claw;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;23;A50U623300;Slide Spring /1;;D;1;5;
C5070;Paper Feed Section (Tray 1);63;24;A50U625400;Up/down  Wire  /1;;D;2;1;
C5070;Paper Feed Section (Tray 1);63;25;A50U625500;Up/down  Wire  /2;;D;2;1;
C5070;Paper Feed Section (Tray 1);63;26;A50U642000;Guide  Spacer;;D;1;1;
C5070;Paper Feed Section (Tray 1);63;27;A50U945301;Regulating  Label;;D;1;5;
C5070;Paper Feed Section (Tray 1);63;28;A50U628400;Pinion;;C;1;1;
C5070;Paper Feed Section (Tray 1);63;29;A50U640800;Sheet;;D;2;5;
C5070;Paper Feed Section (Tray 1);64;1;4470402401;Stopper;;D;1;5;
C5070;Paper Feed Section (Tray 1);64;2;65AA47550;WIRE ROLLER;;C;4;1;
C5070;Paper Feed Section (Tray 1);64;3;65AA47630;WIRE GUIDE PART;;C;4;1;
C5070;Paper Feed Section (Tray 1);64;4;A50UN14100;Paperfeed  Wiring  /3;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;5;65AA47900E;Mounting Plate  /2;;D;1;5;
C5070;Paper Feed Section (Tray 1);64;6;A03U621200;GUIDE COVER;;C;1;1;
C5070;Paper Feed Section (Tray 1);64;7;A1DUF62101;PULLEY FULCRUM PLATE CAULKING;;D;4;1;
C5070;Paper Feed Section (Tray 1);64;8;A50U621200;Slide  Guide;;D;4;1;
C5070;Paper Feed Section (Tray 1);64;9;A50U624600;Mounting  Plate;;D;1;5;
C5070;Paper Feed Section (Tray 1);64;10;A50U624700;Fixing  Cam;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;11;A50U625100;Positioning  Plate;;D;2;5;
C5070;Paper Feed Section (Tray 1);64;12;A50U628200;Shoulder Screw;;D;8;5;
C5070;Paper Feed Section (Tray 1);64;13;A85CM55600;Photo   Sensor;;I;1;1;
C5070;Paper Feed Section (Tray 1);64;14;A50U629502;Plate spring;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;15;A50U629702;Brake  Part  /Lower;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;16;A50U629801;Brake  Part;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;17;A50U629901;Regulating  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;18;A50U637600;Reinforce  Plate  /1;;D;1;5;
C5070;Paper Feed Section (Tray 1);64;19;A50U637700;Reinforce  Plate  /2;;D;1;1;
C5070;Paper Feed Section (Tray 1);64;20;A93E365001;Label  /A;;D;2;5;
C5070;Paper Feed Section (Tray 1);65;1;059076510;PULLEY 1 15T;;C;2;1;
C5070;Paper Feed Section (Tray 1);65;2;25AA40100;Feeding Roller /B;;B;1;1;
C5070;Paper Feed Section (Tray 1);65;3;25SA40960;DOUBLE FEED PREVENTION RUBBER;;A;1;10;
C5070;Paper Feed Section (Tray 1);65;4;55FA40320;COUPLING;;C;1;1;
C5070;Paper Feed Section (Tray 1);65;5;56AA17121;SEPARATE SPRING UPPER;;C;1;10;
C5070;Paper Feed Section (Tray 1);65;6;56AA17510;Pin /B;;C;2;1;
C5070;Paper Feed Section (Tray 1);65;7;56AA17760;COLLAR;;C;2;1;
C5070;Paper Feed Section (Tray 1);65;8;56AA40070;Paper feed Swing Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);65;9;56AA40300;PAPER QUANTITY ACTUATOR;;C;1;1;
C5070;Paper Feed Section (Tray 1);65;10;56AA40380;PAPER FEED REGULATING BLOCK;;B;1;1;
C5070;Paper Feed Section (Tray 1);65;11;56AA40490;Shaft Stopper /4;;C;5;1;
C5070;Paper Feed Section (Tray 1);65;12;56AA77590;PAPER FEED ROCKING BELT 111L;;C;1;1;
C5070;Paper Feed Section (Tray 1);65;13;AEEHM20000;Conveyance   Clutch 30T;;B;1;1;
C5070;Paper Feed Section (Tray 1);65;14;65AA40080E;Paper feed Auxiliary Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);65;15;56AA40390E;CAM PLATE;;C;1;1;
C5070;Paper Feed Section (Tray 1);65;16;A00J663200;Bushing;;B;6;1;
C5070;Paper Feed Section (Tray 1);65;17;A03U560500;Regulating  Plate  /Rear;;C;1;1;
C5070;Paper Feed Section (Tray 1);65;18;A03U812800;Slide Shaft Holder;;B;2;5;
C5070;Paper Feed Section (Tray 1);65;19;A1DUR71J00;Paper Feed Oscillate Roller;;B;1;1;
C5070;Paper Feed Section (Tray 1);65;20;A1DUR75200;Paper Feed Feeding Shaft Assy;;D;1;1;
C5070;Paper Feed Section (Tray 1);65;21;A85C635200;Swing  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 1);65;22;AEEH635300;Drive  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 1);65;23;A93E365001;Label  /A;;D;1;5;
C5070;Paper Feed Section (Tray 1);65;24;56AA40100G;Wiring Protection Cover;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;1;4109553001;Stopper;;C;3;1;
C5070;Paper Feed Section (Tray 1);66;2;56AA40490;Shaft Stopper /4;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;3;55VA75540;PAPER FEED SHAFT HOLDER B;;B;1;1;
C5070;Paper Feed Section (Tray 1);66;4;A85C635401;Adjusting  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;5;56AA17760;COLLAR;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;6;AC57560401;Guide Plate /ASSY;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;7;AC57N14200;Paper Feed Harness;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;8;56AA40120;PAPER FEED HOLDING SCREW;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;9;A85CM55600;Photo   Sensor;;I;2;1;
C5070;Paper Feed Section (Tray 1);66;10;A50U836200;Plate  /23;;D;1;5;
C5070;Paper Feed Section (Tray 1);66;11;AEEH560000;Registration  Roller;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;12;AAMPM50200;Photoreflector;;B;1;1;
C5070;Paper Feed Section (Tray 1);66;13;56AA40370;ADJUSTING PLATE;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;14;A50U565100;Pressing  Spring;;D;1;5;
C5070;Paper Feed Section (Tray 1);66;15;A9VE560100;Ground  Plate;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;16;A50U564500;Paper feed  Coupling;;B;1;1;
C5070;Paper Feed Section (Tray 1);66;17;56AA40520;EARTH SPRING;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;18;56AA77720E;Paper Feed Reverse Gear /1 16/22T;;C;1;1;
C5070;Paper Feed Section (Tray 1);66;19;A50U562400;Input  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;20;AEEHM20000;Conveyance   Clutch 30T;;B;1;1;
C5070;Paper Feed Section (Tray 1);66;21;65AA40010;Regulating Plate;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;22;A00J663200;Bushing;;B;2;1;
C5070;Paper Feed Section (Tray 1);66;23;A03U812800;Slide Shaft Holder;;B;1;5;
C5070;Paper Feed Section (Tray 1);66;24;A50U560902;Drive Side plate /1;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;25;A50U561200;Drive  Side plate  /Assy;;D;1;1;
C5070;Paper Feed Section (Tray 1);66;26;AEEH946500;ID Label;;D;1;5;
C5070;Paper Feed Section (Tray 1);67;1;25SA40960;DOUBLE FEED PREVENTION RUBBER;;A;1;10;
C5070;Paper Feed Section (Tray 1);67;2;26NA42061;BY PASS FEED CONVEYING GEAR 21T;;B;1;1;
C5070;Paper Feed Section (Tray 1);67;3;26NA42560;By-Pass Idler Roller;;C;2;1;
C5070;Paper Feed Section (Tray 1);67;4;55VA79030;Paper Feed Reversal Gear /C 14T;;B;2;10;
C5070;Paper Feed Section (Tray 1);67;5;56AA17510;Pin /B;;C;1;1;
C5070;Paper Feed Section (Tray 1);67;6;AC57560301;Paper feed Main body;;D;1;1;
C5070;Paper Feed Section (Tray 1);67;7;56AA40360;Reverse Roller;;C;1;1;
C5070;Paper Feed Section (Tray 1);67;8;56AA40430;SPRING MOUNTING PLATE  1;;D;1;5;
C5070;Paper Feed Section (Tray 1);67;9;56AA40440;SPRING MOUNTING PLATE  2;;D;1;5;
C5070;Paper Feed Section (Tray 1);67;10;56AA40481;PAPERFEEDPRESSINGSPRING;;C;1;1;
C5070;Paper Feed Section (Tray 1);67;11;56AA40530;ENTRANCE GUIDE PART;;D;1;1;
C5070;Paper Feed Section (Tray 1);67;12;56AA40540;ENTRANCE GUIDE SHEET;;C;1;5;
C5070;Paper Feed Section (Tray 1);67;13;56QA40080;Multi-feed Preventing Plate;;C;1;1;
C5070;Paper Feed Section (Tray 1);67;14;56QA40250;MULTI FEED SUPPORT SHAFT;;D;1;1;
C5070;Paper Feed Section (Tray 1);67;15;56QA40270;MULTI FEED REVERSE SHAFT;;D;1;1;
C5070;Paper Feed Section (Tray 1);67;16;56QA40550;MULTI FEED ADJUSTMENT PLATE;;D;1;5;
C5070;Paper Feed Section (Tray 1);67;17;57AA40420;MULTI FEED PREVENTING SPRING;;C;1;5;
C5070;Paper Feed Section (Tray 1);67;18;A00J663200;Bushing;;B;5;1;
C5070;Paper Feed Section (Tray 1);67;19;A03U850101;Slide Bushing;;C;4;5;
C5070;Paper Feed Section (Tray 1);67;20;A03X565611;Torque Limiter  /A;;B;1;1;
C5070;Paper Feed Section (Tray 1);67;21;A1DUR71K00;Paper Feed Driven Shaft Assy;;D;1;1;
C5070;Paper Feed Section (Tray 1);67;22;A1RF620301;Stopper  Collar;;D;1;1;
C5070;Paper Feed Section (Tray 1);67;23;56AA77730;PAPER FEED REVERSING GEAR 2 33T;;C;1;1;
C5070;Paper Feed Section (Tray 1);67;24;56AA17760;COLLAR;;C;1;1;
C5070;Paper Feed Section (Tray 1);67;25;56AA40500;SHAFT HOLDER EARTH PLATE;;C;1;1;
C5070;Paper Feed Section (Tray 2);68;1;A161626800;Pulling  Coil spring;;C;1;5;
C5070;Paper Feed Section (Tray 2);68;2;A50U627002;Fixing  Plate  /2;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;3;A50U627200;Fixing  Plate  /3;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;4;A50U633002;Holding  Handle;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;5;A50U633200;Release  Lever;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;6;A50U633400;Stable  Spring;;D;2;1;
C5070;Paper Feed Section (Tray 2);68;7;A50U633601;Lock  Lever;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;8;A50U633702;Receiving  Guide  /1;;D;1;5;
C5070;Paper Feed Section (Tray 2);68;9;A50U633800;Release  Shaft  /1;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;10;A50U633900;Fixing  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;11;A50U634300;Receiving  Guide  /2;;D;1;5;
C5070;Paper Feed Section (Tray 2);68;12;A50U945702;Operation  Label  /1;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;13;A9VE160800;Cover  Tray  /2;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;14;A9VE620701;Regulating  Plate  /Right;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;15;A9VE628400;Mounting  Plate  /1;;D;2;1;
C5070;Paper Feed Section (Tray 2);68;16;A9VE633100;Handle  /B;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;17;A9VE634400;Paper feed  Handle;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;18;A9VE945500;Indicating Label /2;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;19;A9VEF62109;1000 Paper Cassette ASSY;;S;1;1;
C5070;Paper Feed Section (Tray 2);68;20;A50U623900;Lock  Claw;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;21;A50U624201;Lock  Part;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;22;A50U628300;Cover;;D;1;1;
C5070;Paper Feed Section (Tray 2);68;23;AEEHR72200;Paper Feed Assy;;S;1;1;
C5070;Paper Feed Section (Tray 2);69;1;4470402401;Stopper;;D;4;5;
C5070;Paper Feed Section (Tray 2);69;2;65AA49500;Paper Exit Spacer /1;;C;2;1;
C5070;Paper Feed Section (Tray 2);69;3;55VA40930;DOUBLE FEED PREVENTIVE PLATE;;C;1;1;
C5070;Paper Feed Section (Tray 2);69;4;65AA47120D;Mounting Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;5;65AA47310E;PAPER DETECTING SHAFT;;D;2;1;
C5070;Paper Feed Section (Tray 2);69;6;65AA47320;Paper Detecting Actuator;;C;2;1;
C5070;Paper Feed Section (Tray 2);69;7;65AA47820;REGULATING PART;;C;2;1;
C5070;Paper Feed Section (Tray 2);69;8;65AA47860;AUXILIARY SHEET;;C;4;1;
C5070;Paper Feed Section (Tray 2);69;9;A03X656203;Lock Screw;;C;2;1;
C5070;Paper Feed Section (Tray 2);69;10;A1RF946000;Paper feed  Label  /1;;D;1;5;
C5070;Paper Feed Section (Tray 2);69;11;A50U621001;Reinforce  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;12;A50U622600;Regulating  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;13;A50U622802;Reinforce  Plate  /Front;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;14;A50U625701;Regulating  Plate  /Front;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;15;A50U626502;Support  Plate  /1;;D;2;1;
C5070;Paper Feed Section (Tray 2);69;16;A50U626601;Support  Plate  /2;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;17;A50U626702;Support  Plate  /3;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;18;A50U627601;Sheet;;D;1;5;
C5070;Paper Feed Section (Tray 2);69;19;A50U627701;Sheet;;D;1;5;
C5070;Paper Feed Section (Tray 2);69;20;A50U628200;Shoulder Screw;;D;2;5;
C5070;Paper Feed Section (Tray 2);69;21;A50U629001;Reinforce  Stay;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;22;A50U629202;Up/down  Plate  /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;23;A50U630203;Lifting  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;24;A50U631200;Mounting  Plate  /Assy;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;25;A50U631301;Up/down  Gear 60T;;C;1;1;
C5070;Paper Feed Section (Tray 2);69;26;A50U631600;Mounting  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);69;27;A50U641500;Slide  Sheet;;D;8;5;
C5070;Paper Feed Section (Tray 2);69;28;A85CM55600;Photo   Sensor;;I;4;1;
C5070;Paper Feed Section (Tray 2);70;1;26NA47070;PAPER REGULATING CLAW;;C;2;1;
C5070;Paper Feed Section (Tray 2);70;2;40AA32320;Toner Supply Spacer;;C;1;10;
C5070;Paper Feed Section (Tray 2);70;3;A93E365001;Label  /A;;D;2;5;
C5070;Paper Feed Section (Tray 2);70;4;65AA47600E;Detecting Gear 45T;;C;1;1;
C5070;Paper Feed Section (Tray 2);70;5;65AA47700D;Up/down Pin;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;6;65AA47740E;Shaft Mounting Plate;;D;2;5;
C5070;Paper Feed Section (Tray 2);70;7;A50U635500;Up/down  Wire  /2;;D;2;1;
C5070;Paper Feed Section (Tray 2);70;8;A03N621800;Slide Shoulder screw;;C;2;5;
C5070;Paper Feed Section (Tray 2);70;9;A03U812800;Slide Shaft Holder;;B;2;5;
C5070;Paper Feed Section (Tray 2);70;10;A1UDM50100;Volume;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;11;A50U620801;Regulating  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;12;A50U621301;Stopper  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;13;A50U621400;Mounting  Plate;;D;1;5;
C5070;Paper Feed Section (Tray 2);70;14;A50U621900;Mounting Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;15;A50U622001;Stopper  Plate;;D;1;5;
C5070;Paper Feed Section (Tray 2);70;16;A50U622101;Positioning  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;17;A50U622400;Support  Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;18;A50U623201;Lock  Claw;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;19;A50U623300;Slide Spring /1;;D;1;5;
C5070;Paper Feed Section (Tray 2);70;20;A50U854600;Release  Gear  /1 24T;;C;1;1;
C5070;Paper Feed Section (Tray 2);70;21;A50U945301;Regulating  Label;;D;1;5;
C5070;Paper Feed Section (Tray 2);70;22;A50U626000;Pulley;;C;3;1;
C5070;Paper Feed Section (Tray 2);70;23;A50U640700;Sheet;;D;2;5;
C5070;Paper Feed Section (Tray 2);70;24;A50U642000;Guide  Spacer;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;25;A50U628400;Pinion;;C;1;1;
C5070;Paper Feed Section (Tray 2);70;26;A50U630602;Guide Rack /Rear;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;27;A50U630902;Guide  Rack  /Front;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;28;A50U631000;Slide Plate;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;29;A50U631100;Mounting Plate;;D;1;5;
C5070;Paper Feed Section (Tray 2);70;30;A50U631500;Auxiliary  Wire;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;31;A50U631700;Slide Spring /1;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;32;A50U631800;Up/down  Shaft;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;33;A50U631900;Slide Spring /1;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;34;A50U632300;Brake  Knob;;D;1;1;
C5070;Paper Feed Section (Tray 2);70;35;A50U635400;Up/down  Wire  /1;;D;2;1;
C5070;Paper Feed Section (Tray 2);71;1;65AA47550;WIRE ROLLER;;C;4;1;
C5070;Paper Feed Section (Tray 2);71;2;65AA47630;WIRE GUIDE PART;;C;4;1;
C5070;Paper Feed Section (Tray 2);71;3;A93E365001;Label  /A;;D;2;5;
